destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,ArRTown,nearest_datetime,95,98,E10,gazole,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Massy-Palaiseau,onTime,2024-11-07 06:53:10,2024-11-07 06:53:10,2024-11-07 06:54:10,2024-11-07 06:54:10,0.0,0.0,Paris 16e,2024-11-07 06:53:10,1.76,1.82,1.72,1.64,10.55,0.0,0.0,0.0,4.69,10.44,2540.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,0.82
Gare de Pontoise,onTime,2024-11-07 06:57:20,2024-11-07 06:57:20,2024-11-07 06:58:20,2024-11-07 06:58:20,0.0,0.0,Paris 16e,2024-11-07 06:57:20,1.76,1.82,1.72,1.64,10.55,0.0,0.0,0.0,4.69,10.44,2540.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,0.82
Bibliothèque François Mitterrand,onTime,2024-11-07 06:59:40,2024-11-07 06:59:40,2024-11-07 07:00:40,2024-11-07 07:00:40,0.0,0.0,Paris 16e,2024-11-07 06:59:40,1.76,1.82,1.72,1.64,10.55,0.0,0.0,0.0,4.69,10.44,2540.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,0.82
Gare de Montigny Beauchamp,onTime,2024-11-07 07:03:20,2024-11-07 07:04:43,2024-11-07 07:04:20,2024-11-07 07:05:43,1.38,1.38,Paris 16e,2024-11-07 07:03:20,1.76,1.82,1.72,1.64,10.55,0.0,0.0,0.0,4.69,10.44,2540.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pont de Rungis,onTime,2024-11-07 07:09:10,2024-11-07 07:09:17,2024-11-07 07:10:10,2024-11-07 07:10:17,0.12,0.12,Paris 16e,2024-11-07 07:09:10,1.76,1.82,1.72,1.64,10.65,0.0,0.0,0.0,4.51,10.44,2440.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pontoise,onTime,2024-11-07 07:12:20,2024-11-07 07:13:51,2024-11-07 07:13:20,2024-11-07 07:14:51,1.52,1.52,Paris 16e,2024-11-07 07:12:20,1.76,1.82,1.72,1.64,10.65,0.0,0.0,0.0,4.51,10.44,2440.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Bibliothèque François Mitterrand,onTime,2024-11-07 07:14:40,2024-11-07 07:15:38,2024-11-07 07:15:40,2024-11-07 07:16:38,0.97,0.97,Paris 16e,2024-11-07 07:14:40,1.76,1.82,1.72,1.64,10.65,0.0,0.0,0.0,4.51,10.44,2440.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Gare de Montigny Beauchamp,onTime,2024-11-07 07:18:10,2024-11-07 07:22:00,2024-11-07 07:19:10,2024-11-07 07:23:00,3.83,3.83,Paris 16e,2024-11-07 07:18:10,1.76,1.82,1.72,1.64,10.65,0.0,0.0,0.0,4.51,10.44,2440.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Massy-Palaiseau,onTime,2024-11-07 07:23:10,2024-11-07 07:23:10,2024-11-07 07:24:10,2024-11-07 07:24:10,0.0,0.0,Paris 16e,2024-11-07 07:23:10,1.76,1.82,1.72,1.64,10.7,0.0,0.0,0.0,4.83,10.8,2360.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pontoise,onTime,2024-11-07 07:27:20,2024-11-07 07:27:20,2024-11-07 07:28:20,2024-11-07 07:28:20,0.0,0.0,Paris 16e,2024-11-07 07:27:20,1.76,1.82,1.72,1.64,10.7,0.0,0.0,0.0,4.83,10.8,2360.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Bibliothèque François Mitterrand,onTime,2024-11-07 07:29:40,2024-11-07 07:29:11,2024-11-07 07:30:40,2024-11-07 07:30:40,-0.48,0.0,Paris 16e,2024-11-07 07:29:40,1.76,1.82,1.72,1.64,10.7,0.0,0.0,0.0,4.83,10.8,2360.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Gare de Montigny Beauchamp,delayed,2024-11-07 07:33:20,2024-11-07 07:40:30,2024-11-07 07:34:20,2024-11-07 07:41:30,7.17,7.17,Paris 16e,2024-11-07 07:33:20,1.76,1.82,1.72,1.64,10.7,0.0,0.0,0.0,4.83,10.8,2360.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pont de Rungis,onTime,2024-11-07 07:39:10,2024-11-07 07:39:10,2024-11-07 07:40:10,2024-11-07 07:40:10,0.0,0.0,Paris 16e,2024-11-07 07:39:10,1.76,1.82,1.72,1.64,10.8,0.0,0.0,0.0,4.68,10.8,2260.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pontoise,delayed,2024-11-07 07:42:20,2024-11-07 07:48:10,2024-11-07 07:43:20,2024-11-07 07:49:10,5.83,5.83,Paris 16e,2024-11-07 07:42:20,1.76,1.82,1.72,1.64,10.8,0.0,0.0,0.0,4.68,10.8,2260.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Bibliothèque François Mitterrand,onTime,2024-11-07 07:44:40,2024-11-07 07:44:40,2024-11-07 07:45:40,2024-11-07 07:45:40,0.0,0.0,Paris 16e,2024-11-07 07:44:40,1.76,1.82,1.72,1.64,10.8,0.0,0.0,0.0,4.68,10.8,2260.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Gare de Montigny Beauchamp,onTime,2024-11-07 07:48:10,2024-11-07 07:51:40,2024-11-07 07:49:10,2024-11-07 07:52:40,3.5,3.5,Paris 16e,2024-11-07 07:48:10,1.76,1.82,1.72,1.64,10.8,0.0,0.0,0.0,4.68,10.8,2260.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Massy-Palaiseau,onTime,2024-11-07 07:53:10,2024-11-07 07:53:38,2024-11-07 07:54:10,2024-11-07 07:54:38,0.47,0.47,Paris 16e,2024-11-07 07:53:10,1.76,1.82,1.72,1.64,10.9,0.0,0.0,0.0,5.24,10.8,2160.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Bibliothèque François Mitterrand,onTime,2024-11-07 07:59:40,2024-11-07 08:00:41,2024-11-07 08:00:40,2024-11-07 08:01:41,1.02,1.02,Paris 16e,2024-11-07 07:59:40,1.76,1.82,1.72,1.64,10.9,0.0,0.0,0.0,5.24,10.8,2160.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pontoise,onTime,2024-11-07 08:03:20,2024-11-07 08:06:30,2024-11-07 08:04:20,2024-11-07 08:07:30,3.17,3.17,Paris 16e,2024-11-07 08:03:20,1.76,1.82,1.72,1.64,10.9,0.0,0.0,0.0,5.24,10.8,2160.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,11.6
Gare de Pont de Rungis,onTime,2024-11-07 08:09:10,2024-11-07 08:09:10,2024-11-07 08:10:10,2024-11-07 08:10:10,0.0,0.0,Paris 16e,2024-11-07 08:09:10,1.76,1.82,1.72,1.64,11.1,0.0,0.0,0.0,6.57,11.88,3760.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,11.6
Bibliothèque François Mitterrand,onTime,2024-11-07 08:14:40,2024-11-07 08:16:03,2024-11-07 08:15:40,2024-11-07 08:17:03,1.38,1.38,Paris 16e,2024-11-07 08:14:40,1.76,1.82,1.72,1.64,11.1,0.0,0.0,0.0,6.57,11.88,3760.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,11.6
Gare de Montigny Beauchamp,onTime,2024-11-07 08:18:10,2024-11-07 08:22:47,2024-11-07 08:19:10,2024-11-07 08:23:47,4.62,4.62,Paris 16e,2024-11-07 08:18:10,1.76,1.82,1.72,1.64,11.1,0.0,0.0,0.0,6.57,11.88,3760.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,11.6
Massy-Palaiseau,onTime,2024-11-07 08:24:10,2024-11-07 08:24:10,2024-11-07 08:25:10,2024-11-07 08:25:10,0.0,0.0,Paris 16e,2024-11-07 08:24:10,1.76,1.82,1.72,1.64,11.35,0.0,0.0,0.0,8.31,13.32,5380.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,11.6
Gare de Pontoise,onTime,2024-11-07 08:35:00,2024-11-07 08:37:20,2024-11-07 08:36:00,2024-11-07 08:38:20,2.33,2.33,Paris 16e,2024-11-07 08:35:00,1.76,1.82,1.72,1.64,11.35,0.0,0.0,0.0,8.31,13.32,5380.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,11.6
Gare de Pont de Rungis,onTime,2024-11-07 08:39:10,2024-11-07 08:41:20,2024-11-07 08:40:10,2024-11-07 08:42:20,2.17,2.17,Paris 16e,2024-11-07 08:39:10,1.76,1.82,1.72,1.64,11.6,0.0,0.0,0.0,9.73,14.4,6980.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,11.6
Gare de Montigny Beauchamp,onTime,2024-11-07 08:51:20,2024-11-07 08:51:20,2024-11-07 08:52:20,2024-11-07 08:52:20,0.0,0.0,Paris 16e,2024-11-07 08:51:20,1.76,1.82,1.72,1.64,11.6,0.0,0.0,0.0,9.73,14.4,6980.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,11.6
Massy-Palaiseau,onTime,2024-11-07 08:54:10,2024-11-07 08:54:10,2024-11-07 08:55:10,2024-11-07 08:55:10,0.0,0.0,Paris 16e,2024-11-07 08:54:10,1.76,1.82,1.72,1.64,11.8,0.0,0.0,0.0,10.8,15.48,8580.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,11.6
Gare de Pontoise,onTime,2024-11-07 09:05:00,2024-11-07 09:06:30,2024-11-07 09:06:00,2024-11-07 09:07:30,1.5,1.5,Paris 16e,2024-11-07 09:05:00,1.76,1.82,1.72,1.64,11.8,0.0,0.0,0.0,10.8,15.48,8580.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.15
Gare de Pont de Rungis,onTime,2024-11-07 09:09:10,2024-11-07 09:09:20,2024-11-07 09:10:10,2024-11-07 09:10:20,0.17,0.17,Paris 16e,2024-11-07 09:09:10,1.76,1.82,1.72,1.64,12.0,0.0,0.0,0.0,10.45,16.92,8880.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.15
Gare de Montigny Beauchamp,onTime,2024-11-07 09:21:20,2024-11-07 09:21:30,2024-11-07 09:22:20,2024-11-07 09:22:30,0.17,0.17,Paris 16e,2024-11-07 09:21:20,1.76,1.82,1.72,1.64,12.0,0.0,0.0,0.0,10.45,16.92,8880.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.15
Massy-Palaiseau,onTime,2024-11-07 09:24:10,2024-11-07 09:24:10,2024-11-07 09:25:10,2024-11-07 09:25:10,0.0,0.0,Paris 16e,2024-11-07 09:24:10,1.76,1.82,1.72,1.64,12.2,0.0,0.0,0.0,9.73,18.36,9180.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.15
Gare de Pontoise,onTime,2024-11-07 09:35:00,2024-11-07 09:35:00,2024-11-07 09:36:00,2024-11-07 09:36:00,0.0,0.0,Paris 16e,2024-11-07 09:35:00,1.76,1.82,1.72,1.64,12.2,0.0,0.0,0.0,9.73,18.36,9180.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.15
Gare de Pont de Rungis,onTime,2024-11-07 09:39:10,2024-11-07 09:39:10,2024-11-07 09:40:10,2024-11-07 09:40:10,0.0,0.0,Paris 16e,2024-11-07 09:39:10,1.76,1.82,1.72,1.64,12.35,0.0,0.0,0.0,8.65,19.8,9460.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.15
Gare de Montigny Beauchamp,onTime,2024-11-07 09:51:20,2024-11-07 09:51:20,2024-11-07 09:52:20,2024-11-07 09:52:20,0.0,0.0,Paris 16e,2024-11-07 09:51:20,1.76,1.82,1.72,1.64,12.35,0.0,0.0,0.0,8.65,19.8,9460.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.15
Massy-Palaiseau,onTime,2024-11-07 09:54:10,2024-11-07 09:54:55,2024-11-07 09:55:10,2024-11-07 09:55:55,0.75,0.75,Paris 16e,2024-11-07 09:54:10,1.76,1.82,1.72,1.64,12.45,0.0,0.0,0.0,7.95,21.24,9760.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.15
Gare de Pontoise,onTime,2024-11-07 10:05:00,2024-11-07 10:06:00,2024-11-07 10:06:00,2024-11-07 10:07:00,1.0,1.0,Paris 16e,2024-11-07 10:05:00,1.76,1.82,1.72,1.64,12.45,0.0,0.0,0.0,7.95,21.24,9760.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.69
Gare de Pont de Rungis,onTime,2024-11-07 10:09:10,2024-11-07 10:10:12,2024-11-07 10:10:10,2024-11-07 10:11:12,1.03,1.03,Paris 16e,2024-11-07 10:09:10,1.76,1.82,1.72,1.64,12.6,0.0,0.0,0.0,8.35,21.24,10760.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.69
Gare de Montigny Beauchamp,onTime,2024-11-07 10:21:20,2024-11-07 10:21:20,2024-11-07 10:22:20,2024-11-07 10:22:20,0.0,0.0,Paris 16e,2024-11-07 10:21:20,1.76,1.82,1.72,1.64,12.6,0.0,0.0,0.0,8.35,21.24,10760.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.69
Massy-Palaiseau,onTime,2024-11-07 10:24:10,2024-11-07 10:24:59,2024-11-07 10:25:10,2024-11-07 10:25:59,0.82,0.82,Paris 16e,2024-11-07 10:24:10,1.76,1.82,1.72,1.64,12.7,0.0,0.0,0.0,9.18,20.88,11760.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.69
Gare de Pontoise,onTime,2024-11-07 10:35:00,2024-11-07 10:35:00,2024-11-07 10:36:00,2024-11-07 10:36:00,0.0,0.0,Paris 16e,2024-11-07 10:35:00,1.76,1.82,1.72,1.64,12.7,0.0,0.0,0.0,9.18,20.88,11760.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.69
Gare de Pont de Rungis,onTime,2024-11-07 10:39:10,2024-11-07 10:39:10,2024-11-07 10:40:10,2024-11-07 10:40:10,0.0,0.0,Paris 16e,2024-11-07 10:39:10,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,9.61,20.52,12740.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.69
Gare de Montigny Beauchamp,onTime,2024-11-07 10:51:20,2024-11-07 10:51:20,2024-11-07 10:52:20,2024-11-07 10:52:20,0.0,0.0,Paris 16e,2024-11-07 10:51:20,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,9.61,20.52,12740.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.69
Massy-Palaiseau,onTime,2024-11-07 10:54:10,2024-11-07 10:54:54,2024-11-07 10:55:10,2024-11-07 10:55:54,0.73,0.73,Paris 16e,2024-11-07 10:54:10,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,10.04,20.52,13740.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.69
Gare de Pontoise,onTime,2024-11-07 11:05:00,2024-11-07 11:06:00,2024-11-07 11:06:00,2024-11-07 11:07:00,1.0,1.0,Paris 16e,2024-11-07 11:05:00,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,10.04,20.52,13740.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.68
Gare de Pont de Rungis,onTime,2024-11-07 11:09:10,2024-11-07 11:09:50,2024-11-07 11:10:10,2024-11-07 11:10:50,0.67,0.67,Paris 16e,2024-11-07 11:09:10,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,9.69,20.52,12840.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.68
Gare de Montigny Beauchamp,onTime,2024-11-07 11:21:20,2024-11-07 11:21:30,2024-11-07 11:22:20,2024-11-07 11:22:30,0.17,0.17,Paris 16e,2024-11-07 11:21:20,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,9.69,20.52,12840.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.68
Massy-Palaiseau,onTime,2024-11-07 11:24:10,2024-11-07 11:24:38,2024-11-07 11:25:10,2024-11-07 11:25:38,0.47,0.47,Paris 16e,2024-11-07 11:24:10,1.76,1.82,1.72,1.64,12.65,0.0,0.0,0.0,8.65,20.16,11940.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.68
Gare de Pontoise,onTime,2024-11-07 11:35:00,2024-11-07 11:37:50,2024-11-07 11:36:00,2024-11-07 11:38:50,2.83,2.83,Paris 16e,2024-11-07 11:35:00,1.76,1.82,1.72,1.64,12.65,0.0,0.0,0.0,8.65,20.16,11940.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.68
Gare de Pont de Rungis,onTime,2024-11-07 11:39:10,2024-11-07 11:39:10,2024-11-07 11:40:10,2024-11-07 11:40:10,0.0,0.0,Paris 16e,2024-11-07 11:39:10,1.76,1.82,1.72,1.64,12.55,0.0,0.0,0.0,7.97,20.16,11020.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.68
Gare de Montigny Beauchamp,onTime,2024-11-07 11:51:20,2024-11-07 11:51:20,2024-11-07 11:52:20,2024-11-07 11:52:20,0.0,0.0,Paris 16e,2024-11-07 11:51:20,1.76,1.82,1.72,1.64,12.55,0.0,0.0,0.0,7.97,20.16,11020.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.68
Massy-Palaiseau,onTime,2024-11-07 11:54:10,2024-11-07 11:54:45,2024-11-07 11:55:10,2024-11-07 11:55:45,0.58,0.58,Paris 16e,2024-11-07 11:54:10,1.76,1.82,1.72,1.64,12.45,0.0,0.0,0.0,7.17,20.16,10120.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,2.68
Gare de Pontoise,onTime,2024-11-07 12:05:00,2024-11-07 12:06:00,2024-11-07 12:06:00,2024-11-07 12:07:00,1.0,1.0,Paris 16e,2024-11-07 12:05:00,1.76,1.82,1.72,1.64,12.45,0.0,0.0,0.0,7.17,20.16,10120.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,3.86
Gare de Pont de Rungis,cancelled,2024-11-07 12:09:10,,2024-11-07 12:10:10,,,,Paris 16e,2024-11-07 12:09:10,1.76,1.82,1.72,1.64,12.45,0.0,0.0,0.0,6.73,18.72,10580.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,3.86
Gare de Montigny Beauchamp,onTime,2024-11-07 12:21:20,2024-11-07 12:24:00,2024-11-07 12:22:20,2024-11-07 12:25:00,2.67,2.67,Paris 16e,2024-11-07 12:21:20,1.76,1.82,1.72,1.64,12.45,0.0,0.0,0.0,6.73,18.72,10580.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,3.86
Massy-Palaiseau,onTime,2024-11-07 12:24:10,2024-11-07 12:25:22,2024-11-07 12:25:10,2024-11-07 12:26:22,1.2,1.2,Paris 16e,2024-11-07 12:24:10,1.76,1.82,1.72,1.64,12.5,0.0,0.0,0.0,7.07,17.64,11020.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,3.86
Gare de Pontoise,onTime,2024-11-07 12:35:00,2024-11-07 12:35:00,2024-11-07 12:36:00,2024-11-07 12:36:00,0.0,0.0,Paris 16e,2024-11-07 12:35:00,1.76,1.82,1.72,1.64,12.5,0.0,0.0,0.0,7.07,17.64,11020.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,3.86
Gare de Pont de Rungis,onTime,2024-11-07 12:39:10,2024-11-07 12:40:24,2024-11-07 12:40:10,2024-11-07 12:41:24,1.23,1.23,Paris 16e,2024-11-07 12:39:10,1.76,1.82,1.72,1.64,12.55,0.0,0.0,0.0,6.99,16.2,11480.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,3.86
Gare de Montigny Beauchamp,onTime,2024-11-07 12:51:20,2024-11-07 12:51:20,2024-11-07 12:52:20,2024-11-07 12:52:20,0.0,0.0,Paris 16e,2024-11-07 12:51:20,1.76,1.82,1.72,1.64,12.55,0.0,0.0,0.0,6.99,16.2,11480.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,3.86
Massy-Palaiseau,onTime,2024-11-07 12:54:10,2024-11-07 12:54:10,2024-11-07 12:55:10,2024-11-07 12:55:10,0.0,0.0,Paris 16e,2024-11-07 12:54:10,1.76,1.82,1.72,1.64,12.6,0.0,0.0,0.0,6.92,14.76,11920.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,3.86
Gare de Pontoise,onTime,2024-11-07 13:05:00,2024-11-07 13:05:28,2024-11-07 13:06:00,2024-11-07 13:06:28,0.47,0.47,Paris 16e,2024-11-07 13:05:00,1.76,1.82,1.72,1.64,12.6,0.0,0.0,0.0,6.92,14.76,11920.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.1
Gare de Pont de Rungis,onTime,2024-11-07 13:09:10,2024-11-07 13:10:30,2024-11-07 13:10:10,2024-11-07 13:11:30,1.33,1.33,Paris 16e,2024-11-07 13:09:10,1.76,1.82,1.72,1.64,12.7,0.0,0.0,0.0,6.92,14.76,13680.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.1
Gare de Montigny Beauchamp,onTime,2024-11-07 13:21:20,2024-11-07 13:22:30,2024-11-07 13:22:20,2024-11-07 13:23:30,1.17,1.17,Paris 16e,2024-11-07 13:21:20,1.76,1.82,1.72,1.64,12.7,0.0,0.0,0.0,6.92,14.76,13680.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.1
Massy-Palaiseau,onTime,2024-11-07 13:24:10,2024-11-07 13:26:05,2024-11-07 13:25:10,2024-11-07 13:27:05,1.92,1.92,Paris 16e,2024-11-07 13:24:10,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,6.88,14.76,15420.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.1
Gare de Pontoise,onTime,2024-11-07 13:35:00,2024-11-07 13:35:12,2024-11-07 13:36:00,2024-11-07 13:36:12,0.2,0.2,Paris 16e,2024-11-07 13:35:00,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,6.88,14.76,15420.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.1
Gare de Pont de Rungis,onTime,2024-11-07 13:39:10,2024-11-07 13:39:10,2024-11-07 13:40:10,2024-11-07 13:40:10,0.0,0.0,Paris 16e,2024-11-07 13:39:10,1.76,1.82,1.72,1.64,12.8,0.0,0.0,0.0,6.88,15.12,17180.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.1
Gare de Montigny Beauchamp,cancelled,2024-11-07 13:51:20,,2024-11-07 13:52:20,,,,Paris 16e,2024-11-07 13:51:20,1.76,1.82,1.72,1.64,12.8,0.0,0.0,0.0,6.88,15.12,17180.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.1
Massy-Palaiseau,onTime,2024-11-07 13:54:10,2024-11-07 13:54:10,2024-11-07 13:55:10,2024-11-07 13:55:10,0.0,0.0,Paris 16e,2024-11-07 13:54:10,1.76,1.82,1.72,1.64,12.8,0.0,0.0,0.0,6.88,15.12,18920.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.1
Gare de Pontoise,onTime,2024-11-07 14:05:00,2024-11-07 14:05:09,2024-11-07 14:06:00,2024-11-07 14:06:09,0.15,0.15,Paris 16e,2024-11-07 14:05:00,1.76,1.82,1.72,1.64,12.8,0.0,0.0,0.0,6.88,15.12,18920.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.03
Gare de Pont de Rungis,onTime,2024-11-07 14:09:10,2024-11-07 14:09:10,2024-11-07 14:10:10,2024-11-07 14:10:10,0.0,0.0,Paris 16e,2024-11-07 14:09:10,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,6.88,14.76,17380.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.03
Gare de Montigny Beauchamp,onTime,2024-11-07 14:21:20,2024-11-07 14:21:20,2024-11-07 14:22:20,2024-11-07 14:22:20,0.0,0.0,Paris 16e,2024-11-07 14:21:20,1.76,1.82,1.72,1.64,12.75,0.0,0.0,0.0,6.88,14.76,17380.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.03
Massy-Palaiseau,onTime,2024-11-07 14:24:10,2024-11-07 14:24:16,2024-11-07 14:25:10,2024-11-07 14:25:16,0.1,0.1,Paris 16e,2024-11-07 14:24:10,1.76,1.82,1.72,1.64,12.65,0.0,0.0,0.0,7.24,14.76,15820.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.03
Gare de Pontoise,onTime,2024-11-07 14:35:00,2024-11-07 14:35:00,2024-11-07 14:36:00,2024-11-07 14:36:00,0.0,0.0,Paris 16e,2024-11-07 14:35:00,1.76,1.82,1.72,1.64,12.65,0.0,0.0,0.0,7.24,14.76,15820.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.03
Gare de Pont de Rungis,onTime,2024-11-07 14:39:10,2024-11-07 14:39:10,2024-11-07 14:40:10,2024-11-07 14:40:10,0.0,0.0,Paris 16e,2024-11-07 14:39:10,1.76,1.82,1.72,1.64,12.5,0.0,0.0,0.0,7.59,14.76,14280.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.03
Gare de Montigny Beauchamp,onTime,2024-11-07 14:51:20,2024-11-07 14:51:20,2024-11-07 14:52:20,2024-11-07 14:52:20,0.0,0.0,Paris 16e,2024-11-07 14:51:20,1.76,1.82,1.72,1.64,12.5,0.0,0.0,0.0,7.59,14.76,14280.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.03
Massy-Palaiseau,onTime,2024-11-07 14:54:10,2024-11-07 14:54:10,2024-11-07 14:55:10,2024-11-07 14:55:10,0.0,0.0,Paris 16e,2024-11-07 14:54:10,1.76,1.82,1.72,1.64,12.35,0.0,0.0,0.0,7.59,14.4,12720.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,4.03
Gare de Pontoise,onTime,2024-11-07 15:05:00,2024-11-07 15:05:00,2024-11-07 15:06:00,2024-11-07 15:06:00,0.0,0.0,Paris 16e,2024-11-07 15:05:00,1.76,1.82,1.72,1.64,12.35,0.0,0.0,0.0,7.59,14.4,12720.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.6
Gare de Pont de Rungis,onTime,2024-11-07 15:09:10,2024-11-07 15:09:10,2024-11-07 15:10:10,2024-11-07 15:10:10,0.0,0.0,Paris 16e,2024-11-07 15:09:10,1.76,1.82,1.72,1.64,12.25,0.0,0.0,0.0,7.57,14.76,11960.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.6
Gare de Pontoise,onTime,2024-11-07 15:20:00,2024-11-07 15:20:00,2024-11-07 15:21:00,2024-11-07 15:21:00,0.0,0.0,Paris 16e,2024-11-07 15:20:00,1.76,1.82,1.72,1.64,12.25,0.0,0.0,0.0,7.57,14.76,11960.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.6
Massy-Palaiseau,onTime,2024-11-07 15:24:10,2024-11-07 15:24:10,2024-11-07 15:25:10,2024-11-07 15:25:10,0.0,0.0,Paris 16e,2024-11-07 15:24:10,1.76,1.82,1.72,1.64,12.1,0.0,0.0,0.0,7.56,15.12,11180.0,True,2024-11-07,3,JOHV,0,0,0,0,0,0,5.6
