date,temperature_2m,precipitation,visibility,wind_speed_10m
2025-01-02 16:00:00,4.92,0.0,17420.0,2.88
2025-01-02 17:00:00,4.47,0.0,11380.0,4.2
2025-01-02 18:00:00,4.42,0.0,7380.0,5.19
2025-01-02 19:00:00,4.52,0.0,7600.0,7.2
2025-01-02 20:00:00,4.47,0.0,14920.0,7.57
2025-01-02 21:00:00,3.97,0.0,11480.0,8.65
2025-01-02 22:00:00,3.12,0.0,10220.0,6.62
2025-01-02 23:00:00,2.42,0.0,6640.0,5.6
2025-01-03 00:00:00,1.82,0.0,4220.0,6.13
2025-01-03 01:00:00,1.22,0.0,3160.0,5.62
2025-01-03 02:00:00,0.77,0.0,3360.0,3.56
2025-01-03 03:00:00,0.22,0.0,3300.0,3.22
2025-01-03 04:00:00,-0.13,0.0,2320.0,3.42
2025-01-03 05:00:00,-0.78,0.0,300.0,5.15
2025-01-03 06:00:00,-0.98,0.0,740.0,4.2
2025-01-03 07:00:00,-0.83,0.0,960.0,3.88
2025-01-03 08:00:00,-1.03,0.0,640.0,3.98
2025-01-03 09:00:00,-0.83,0.0,5160.0,2.52
2025-01-03 10:00:00,0.07,0.0,12540.0,2.81
2025-01-03 11:00:00,1.42,0.0,29300.0,3.55
2025-01-03 12:00:00,3.37,0.0,40680.0,4.45
2025-01-03 13:00:00,4.17,0.0,49840.0,7.42
2025-01-03 14:00:00,4.42,0.0,53980.0,7.79
2025-01-03 15:00:00,4.27,0.0,67520.0,6.13
2025-01-03 16:00:00,3.12,0.0,59660.0,3.71
2025-01-03 17:00:00,2.17,0.0,54020.0,2.55
2025-01-03 18:00:00,1.07,0.0,36800.0,2.97
2025-01-03 19:00:00,0.72,0.0,34840.0,2.81
2025-01-03 20:00:00,0.37,0.0,34120.0,1.94
2025-01-03 21:00:00,-0.58,0.0,12860.0,1.94
2025-01-03 22:00:00,-1.83,0.0,1580.0,2.55
2025-01-03 23:00:00,-2.33,0.0,1000.0,2.81
2025-01-04 00:00:00,-2.93,0.0,180.0,4.61
2025-01-04 01:00:00,-2.93,0.0,220.0,5.09
2025-01-04 02:00:00,-3.08,0.0,220.0,5.86
2025-01-04 03:00:00,-2.88,0.0,240.0,6.41
2025-01-04 04:00:00,-3.03,0.0,240.0,5.5
2025-01-04 05:00:00,-3.08,0.0,280.0,5.15
2025-01-04 06:00:00,-3.23,0.0,1120.0,4.51
2025-01-04 07:00:00,-3.23,0.0,3060.0,5.5
2025-01-04 08:00:00,-3.33,0.0,7320.0,5.19
2025-01-04 09:00:00,-2.93,0.0,9620.0,6.29
2025-01-04 10:00:00,-1.88,0.0,23960.0,7.29
2025-01-04 11:00:00,-0.68,0.0,37320.0,8.09
2025-01-04 12:00:00,1.17,0.0,46640.0,10.63
2025-01-04 13:00:00,1.67,0.0,54900.0,11.92
2025-01-04 14:00:00,1.77,0.0,57780.0,12.24
2025-01-04 15:00:00,2.02,0.0,56520.0,11.75
2025-01-04 16:00:00,1.62,0.0,50320.0,12.89
2025-01-04 17:00:00,1.32,0.0,41600.0,12.39
2025-01-04 18:00:00,1.32,0.0,32820.0,11.17
2025-01-04 19:00:00,0.92,0.4,14340.0,10.25
2025-01-04 20:00:00,0.97,0.8,9380.0,10.93
2025-01-04 21:00:00,1.17,0.5,8880.0,11.27
2025-01-04 22:00:00,1.22,0.9,6720.0,13.51
2025-01-04 23:00:00,1.37,2.0,3780.0,12.1
2025-01-05 00:00:00,1.52,1.5,1880.0,8.31
2025-01-05 01:00:00,2.17,1.8,1200.0,6.76
2025-01-05 02:00:00,4.12,1.8,2680.0,4.51
2025-01-05 03:00:00,10.52,1.1,11260.0,17.28
2025-01-05 04:00:00,11.32,0.1,13060.0,22.26
2025-01-05 05:00:00,11.47,0.5,14540.0,21.89
2025-01-05 06:00:00,11.17,0.0,10340.0,21.77
2025-01-05 07:00:00,11.17,0.0,9980.0,18.68
2025-01-05 08:00:00,11.17,0.2,12720.0,19.49
2025-01-05 09:00:00,11.07,0.1,11940.0,21.73
2025-01-05 10:00:00,11.22,0.0,13900.0,20.04
2025-01-05 11:00:00,11.47,0.0,20120.0,21.18
2025-01-05 12:00:00,12.02,0.0,31600.0,21.29
2025-01-05 13:00:00,12.12,0.0,36020.0,20.0
2025-01-05 14:00:00,12.22,0.0,35400.0,19.86
2025-01-05 15:00:00,12.32,0.0,33660.0,16.85
2025-01-05 16:00:00,12.07,0.0,34420.0,18.25
2025-01-05 17:00:00,11.92,0.0,34880.0,18.43
2025-01-05 18:00:00,12.12,0.0,36660.0,18.95
2025-01-05 19:00:00,12.02,0.0,39440.0,16.52
2025-01-05 20:00:00,11.57,0.1,30640.0,14.44
2025-01-05 21:00:00,11.87,0.0,38140.0,15.39
2025-01-05 22:00:00,11.52,0.5,30340.0,13.0
2025-01-05 23:00:00,11.47,0.5,27180.0,15.91
2025-01-06 00:00:00,11.57,0.6,20940.0,16.22
2025-01-06 01:00:00,11.72,0.2,37440.0,19.49
2025-01-06 02:00:00,11.77,0.2,40600.0,20.83
2025-01-06 03:00:00,12.37,0.8,46680.0,22.53
2025-01-06 04:00:00,11.92,0.0,41460.0,23.11
2025-01-06 05:00:00,11.42,0.1,28800.0,22.75
2025-01-06 06:00:00,11.52,0.4,27620.0,23.86
2025-01-06 07:00:00,11.47,0.1,26380.0,24.86
2025-01-06 08:00:00,11.67,0.2,27360.0,25.21
2025-01-06 09:00:00,11.62,1.5,25460.0,26.04
2025-01-06 10:00:00,11.27,0.9,32620.0,30.53
2025-01-06 11:00:00,9.67,0.1,57680.0,27.4
2025-01-06 12:00:00,10.37,0.0,56900.0,26.34
2025-01-06 13:00:00,10.22,0.0,62240.0,23.91
2025-01-06 14:00:00,9.62,0.0,63040.0,23.4
2025-01-06 15:00:00,8.72,0.0,52440.0,17.76
2025-01-06 16:00:00,8.32,0.0,50880.0,14.08
2025-01-06 17:00:00,7.57,0.0,48380.0,15.41
2025-01-06 18:00:00,7.17,0.0,45680.0,13.58
2025-01-06 19:00:00,6.92,0.0,38040.0,16.38
2025-01-06 20:00:00,6.67,0.0,34500.0,17.34
2025-01-06 21:00:00,6.72,0.0,38000.0,17.31
2025-01-06 22:00:00,6.47,0.0,42280.0,17.87
2025-01-06 23:00:00,6.07,0.0,44480.0,16.92
2025-01-07 00:00:00,5.92,0.0,46740.0,16.87
2025-01-07 01:00:00,5.52,0.0,42680.0,17.08
2025-01-07 02:00:00,5.42,0.0,43140.0,16.79
2025-01-07 03:00:00,4.97,0.0,40540.0,19.23
2025-01-07 04:00:00,4.77,0.1,15700.0,20.88
2025-01-07 05:00:00,4.72,0.2,37720.0,18.22
2025-01-07 06:00:00,4.72,0.0,39680.0,15.84
2025-01-07 07:00:00,4.27,0.0,36740.0,13.85
2025-01-07 08:00:00,4.07,0.0,33960.0,13.28
2025-01-07 09:00:00,4.37,0.1,34380.0,13.04
2025-01-07 10:00:00,5.02,0.0,37660.0,14.0
2025-01-07 11:00:00,5.92,0.0,46400.0,16.04
2025-01-07 12:00:00,6.97,0.0,53300.0,18.16
2025-01-07 13:00:00,7.52,0.0,57500.0,19.17
2025-01-07 14:00:00,7.67,0.0,63920.0,17.28
2025-01-07 15:00:00,7.22,0.0,60480.0,16.81
2025-01-07 16:00:00,6.52,0.0,55600.0,15.27
2025-01-07 17:00:00,5.92,0.0,48040.0,12.98
2025-01-07 18:00:00,5.77,0.0,35700.0,9.59
2025-01-07 19:00:00,5.62,0.0,30140.0,8.44
2025-01-07 20:00:00,5.37,0.0,23660.0,6.99
2025-01-07 21:00:00,5.67,0.0,23860.0,6.37
2025-01-07 22:00:00,5.57,0.0,20280.0,6.61
2025-01-07 23:00:00,5.72,0.0,28460.0,6.13
2025-01-08 00:00:00,5.62,0.0,19140.0,4.69
2025-01-08 01:00:00,5.57,0.0,17840.0,4.1
2025-01-08 02:00:00,5.42,0.0,15620.0,2.88
2025-01-08 03:00:00,5.27,0.0,12500.0,2.28
2025-01-08 04:00:00,5.12,0.0,9460.0,1.53
2025-01-08 05:00:00,5.02,0.0,9220.0,1.3
2025-01-08 06:00:00,5.07,0.0,7620.0,1.3
2025-01-08 07:00:00,4.97,0.1,6040.0,1.8
2025-01-08 08:00:00,4.87,1.1,4680.0,5.01
2025-01-08 09:00:00,4.77,0.8,7380.0,5.48
2025-01-08 10:00:00,4.52,1.6,4740.0,12.68
2025-01-08 11:00:00,3.82,2.0,12860.0,10.16
2025-01-08 12:00:00,4.12,2.3,5820.0,7.17
2025-01-08 13:00:00,4.02,2.2,6520.0,11.62
2025-01-08 14:00:00,4.17,1.6,9640.0,11.77
2025-01-08 15:00:00,4.77,1.4,1160.0,12.48
2025-01-08 16:00:00,6.57,1.6,1680.0,10.93
2025-01-08 17:00:00,11.27,0.3,22020.0,21.61
2025-01-08 18:00:00,11.82,0.0,22260.0,21.1
2025-01-08 19:00:00,11.67,0.0,21740.0,15.86
2025-01-08 20:00:00,11.47,0.1,21240.0,14.39
2025-01-08 21:00:00,11.47,0.1,19520.0,14.97
2025-01-08 22:00:00,10.87,0.0,11360.0,14.69
2025-01-08 23:00:00,10.72,0.2,16040.0,15.14
2025-01-09 00:00:00,10.82,0.2,13140.0,16.78
2025-01-09 01:00:00,10.87,0.0,14200.0,15.04
2025-01-09 02:00:00,10.57,0.0,11640.0,15.94
2025-01-09 03:00:00,10.37,0.0,9980.0,14.62
2025-01-09 04:00:00,10.67,0.0,11940.0,14.17
2025-01-09 05:00:00,10.72,0.7,11660.0,11.92
2025-01-09 06:00:00,10.57,0.1,11220.0,10.14
2025-01-09 07:00:00,10.22,0.0,7100.0,6.3
2025-01-09 08:00:00,5.72,0.1,14820.0,23.14
2025-01-09 09:00:00,3.22,0.6,19600.0,19.24
2025-01-09 10:00:00,2.87,0.2,25020.0,19.81
2025-01-09 11:00:00,3.37,0.0,33920.0,18.45
2025-01-09 12:00:00,3.97,0.0,40420.0,17.88
2025-01-09 13:00:00,4.47,0.0,50480.0,14.48
2025-01-09 14:00:00,4.97,0.0,57200.0,15.79
2025-01-09 15:00:00,5.12,0.0,53000.0,13.05
2025-01-09 16:00:00,4.77,0.0,43080.0,10.11
2025-01-09 17:00:00,4.12,0.0,29280.0,8.76
2025-01-09 18:00:00,3.57,0.0,25080.0,7.73
2025-01-09 19:00:00,3.32,0.0,26700.0,7.97
2025-01-09 20:00:00,3.12,0.0,32080.0,7.07
2025-01-09 21:00:00,2.82,0.0,31540.0,6.73
2025-01-09 22:00:00,2.72,0.0,28880.0,6.29
2025-01-09 23:00:00,2.82,0.0,28120.0,7.28
2025-01-10 00:00:00,3.07,0.0,23300.0,3.76
2025-01-10 01:00:00,3.07,0.0,25500.0,3.42
2025-01-10 02:00:00,2.87,0.0,20300.0,3.62
2025-01-10 03:00:00,3.12,0.0,25680.0,2.55
2025-01-10 04:00:00,3.02,0.0,25180.0,4.35
2025-01-10 05:00:00,3.22,0.0,25980.0,4.58
2025-01-10 06:00:00,3.12,0.0,19200.0,1.8
2025-01-10 07:00:00,3.22,0.0,15920.0,2.97
2025-01-10 08:00:00,2.92,0.0,10200.0,4.1
2025-01-10 09:00:00,3.02,0.0,13000.0,3.67
2025-01-10 10:00:00,3.47,0.0,14440.0,5.04
2025-01-10 11:00:00,4.07,0.0,20920.0,5.69
2025-01-10 12:00:00,4.72,0.0,20960.0,7.24
2025-01-10 13:00:00,5.22,0.0,29640.0,5.5
2025-01-10 14:00:00,5.57,0.0,39820.0,3.42
2025-01-10 15:00:00,5.97,0.0,51840.0,4.38
2025-01-10 16:00:00,5.42,0.0,44600.0,4.2
2025-01-10 17:00:00,5.22,0.0,44240.0,2.1
2025-01-10 18:00:00,4.12,0.0,26620.0,5.63
2025-01-10 19:00:00,3.22,0.0,13080.0,4.02
2025-01-10 20:00:00,2.62,0.0,13200.0,3.98
2025-01-10 21:00:00,2.07,0.0,13520.0,2.74
2025-01-10 22:00:00,1.52,0.0,9620.0,1.53
2025-01-10 23:00:00,0.67,0.0,2940.0,3.62
2025-01-11 00:00:00,-0.08,0.0,160.0,5.24
2025-01-11 01:00:00,0.17,0.0,220.0,6.61
2025-01-11 02:00:00,0.32,0.0,260.0,7.29
2025-01-11 03:00:00,0.37,0.0,320.0,6.99
2025-01-11 04:00:00,0.42,0.0,440.0,6.61
2025-01-11 05:00:00,0.47,0.0,640.0,6.92
2025-01-11 06:00:00,-0.08,0.0,420.0,7.41
2025-01-11 07:00:00,-0.43,0.0,760.0,5.82
2025-01-11 08:00:00,-0.53,0.0,2340.0,6.88
2025-01-11 09:00:00,-0.93,0.0,1920.0,5.05
2025-01-11 10:00:00,-0.88,0.0,680.0,5.86
2025-01-11 11:00:00,-0.18,0.0,8880.0,5.51
2025-01-11 12:00:00,1.22,0.0,15980.0,6.15
2025-01-11 13:00:00,2.02,0.0,21020.0,6.92
2025-01-11 14:00:00,2.37,0.0,21840.0,7.65
2025-01-11 15:00:00,1.82,0.0,9460.0,6.99
2025-01-11 16:00:00,1.47,0.0,6760.0,6.7
2025-01-11 17:00:00,1.37,0.0,4600.0,6.44
2025-01-11 18:00:00,1.32,0.0,4240.0,5.19
2025-01-11 19:00:00,1.22,0.0,3640.0,6.99
2025-01-11 20:00:00,1.42,0.0,5620.0,4.1
2025-01-11 21:00:00,1.72,0.0,2400.0,5.62
2025-01-11 22:00:00,1.72,0.0,2860.0,5.86
2025-01-11 23:00:00,1.77,0.0,2720.0,5.4
2025-01-12 00:00:00,1.97,0.0,8720.0,5.41
2025-01-12 01:00:00,1.82,0.0,14400.0,5.05
2025-01-12 02:00:00,1.57,0.0,11940.0,6.13
2025-01-12 03:00:00,1.57,0.0,9160.0,3.1
2025-01-12 04:00:00,1.67,0.0,9700.0,6.29
2025-01-12 05:00:00,1.62,0.0,10720.0,5.86
2025-01-12 06:00:00,1.52,0.0,6540.0,8.15
2025-01-12 07:00:00,1.07,0.0,2900.0,7.93
2025-01-12 08:00:00,0.77,0.0,2240.0,6.29
2025-01-12 09:00:00,1.47,0.0,2020.0,4.07
2025-01-12 10:00:00,2.02,0.0,6060.0,3.89
2025-01-12 11:00:00,2.97,0.0,11780.0,6.57
2025-01-12 12:00:00,3.82,0.0,15200.0,6.3
2025-01-12 13:00:00,4.12,0.0,21440.0,6.49
2025-01-12 14:00:00,4.42,0.0,29620.0,6.7
2025-01-12 15:00:00,4.47,0.0,32500.0,6.3
2025-01-12 16:00:00,3.82,0.0,26940.0,5.05
2025-01-12 17:00:00,3.22,0.0,16700.0,6.48
2025-01-12 18:00:00,3.32,0.0,21020.0,6.21
2025-01-12 19:00:00,2.52,0.0,13060.0,5.15
2025-01-12 20:00:00,2.02,0.0,11440.0,2.9
2025-01-12 21:00:00,1.92,0.0,15740.0,5.15
2025-01-12 22:00:00,1.82,0.0,13880.0,4.02
2025-01-12 23:00:00,1.77,0.0,10620.0,3.32
2025-01-13 00:00:00,2.62,0.0,15820.0,4.02
2025-01-13 01:00:00,2.22,0.0,11280.0,4.2
2025-01-13 02:00:00,1.72,0.0,10740.0,4.61
2025-01-13 03:00:00,1.22,0.0,25220.0,5.6
2025-01-13 04:00:00,0.87,0.0,20120.0,4.61
2025-01-13 05:00:00,0.67,0.0,22240.0,3.32
2025-01-13 06:00:00,0.82,0.0,31100.0,5.45
2025-01-13 07:00:00,0.62,0.0,29220.0,2.55
2025-01-13 08:00:00,0.42,0.0,30280.0,4.2
2025-01-13 09:00:00,0.77,0.0,41420.0,4.21
2025-01-13 10:00:00,1.37,0.0,41480.0,5.8
2025-01-13 11:00:00,2.27,0.0,54320.0,7.99
2025-01-13 12:00:00,3.52,0.0,62200.0,8.91
2025-01-13 13:00:00,4.12,0.0,65440.0,9.69
2025-01-13 14:00:00,4.37,0.0,68460.0,7.73
2025-01-13 15:00:00,4.47,0.0,68220.0,7.39
2025-01-13 16:00:00,3.72,0.0,65360.0,5.69
2025-01-13 17:00:00,2.62,0.0,57720.0,6.38
2025-01-13 18:00:00,1.47,0.0,49480.0,5.62
2025-01-13 19:00:00,1.02,0.0,49800.0,3.67
2025-01-13 20:00:00,0.72,0.0,50720.0,2.9
2025-01-13 21:00:00,-0.43,0.0,35440.0,3.88
2025-01-13 22:00:00,-0.73,0.0,32500.0,3.67
2025-01-13 23:00:00,-0.88,0.0,33820.0,3.88
2025-01-14 00:00:00,-1.58,0.0,19240.0,2.28
2025-01-14 01:00:00,-1.43,0.0,24700.0,1.14
2025-01-14 02:00:00,-1.78,0.0,21580.0,2.88
2025-01-14 03:00:00,-2.98,0.0,11360.0,2.74
2025-01-14 04:00:00,-3.13,0.0,11880.0,1.48
2025-01-14 05:00:00,-3.53,0.0,8300.0,1.48
2025-01-14 06:00:00,-3.53,0.0,12060.0,0.8
2025-01-14 07:00:00,-3.83,0.0,8480.0,3.08
2025-01-14 08:00:00,-3.98,0.0,7460.0,2.19
2025-01-14 09:00:00,-2.53,0.0,24280.0,2.1
2025-01-14 10:00:00,-1.83,0.0,25720.0,1.3
2025-01-14 11:00:00,-0.73,0.0,39000.0,3.55
2025-01-14 12:00:00,1.62,0.0,50580.0,4.45
2025-01-14 13:00:00,2.52,0.0,57800.0,2.9
2025-01-14 14:00:00,3.22,0.0,62140.0,5.69
2025-01-14 15:00:00,3.57,0.0,62020.0,4.84
2025-01-14 16:00:00,2.67,0.0,58740.0,3.22
2025-01-14 17:00:00,1.87,0.0,55280.0,2.6
2025-01-14 18:00:00,1.17,0.0,45540.0,2.28
2025-01-14 19:00:00,0.62,0.0,35280.0,2.55
2025-01-14 20:00:00,0.67,0.0,32560.0,1.02
2025-01-14 21:00:00,0.32,0.0,22000.0,3.32
2025-01-14 22:00:00,-0.28,0.0,18040.0,3.08
2025-01-14 23:00:00,-0.58,0.0,16520.0,2.97
2025-01-15 00:00:00,-0.13,0.0,18720.0,3.6
2025-01-15 01:00:00,-0.53,0.0,16480.0,3.89
2025-01-15 02:00:00,-0.38,0.0,16820.0,2.9
2025-01-15 03:00:00,0.37,0.0,7420.0,3.62
2025-01-15 04:00:00,0.67,0.0,3320.0,2.9
2025-01-15 05:00:00,0.52,0.0,1000.0,3.05
2025-01-15 06:00:00,1.92,0.0,980.0,3.6
2025-01-15 07:00:00,2.17,0.0,1000.0,2.6
2025-01-15 08:00:00,2.47,0.0,2140.0,3.42
2025-01-15 09:00:00,3.27,0.0,1080.0,3.83
2025-01-15 10:00:00,3.77,0.0,1520.0,1.94
2025-01-15 11:00:00,4.17,0.0,2120.0,2.9
2025-01-15 12:00:00,4.77,0.0,4140.0,3.6
2025-01-15 13:00:00,5.22,0.0,4580.0,5.15
2025-01-15 14:00:00,5.72,0.0,5360.0,5.05
2025-01-15 15:00:00,6.52,0.0,7100.0,3.88
2025-01-15 16:00:00,6.27,0.0,5660.0,4.55
2025-01-15 17:00:00,5.92,0.0,3880.0,4.32
2025-01-15 18:00:00,6.02,0.0,2600.0,4.38
2025-01-15 19:00:00,5.57,0.0,2760.0,4.55
2025-01-15 20:00:00,5.12,0.0,1920.0,4.02
2025-01-15 21:00:00,5.52,0.0,1400.0,5.8
2025-01-15 22:00:00,5.12,0.0,1000.0,5.63
2025-01-15 23:00:00,4.92,0.0,720.0,7.15
2025-01-16 00:00:00,4.42,0.0,900.0,6.88
2025-01-16 01:00:00,4.42,0.0,760.0,6.3
2025-01-16 02:00:00,4.42,0.0,1140.0,6.41
2025-01-16 03:00:00,4.12,0.0,2080.0,6.29
2025-01-16 04:00:00,3.87,0.0,1240.0,6.12
2025-01-16 05:00:00,3.72,0.0,1580.0,7.41
2025-01-16 06:00:00,2.87,0.0,2980.0,5.8
2025-01-16 07:00:00,2.67,0.0,3340.0,6.3
2025-01-16 08:00:00,2.77,0.0,3560.0,6.61
2025-01-16 09:00:00,3.32,0.0,5640.0,6.15
2025-01-16 10:00:00,4.17,0.0,11820.0,5.86
2025-01-16 11:00:00,5.12,0.0,23080.0,10.45
2025-01-16 12:00:00,5.17,0.0,19020.0,8.65
2025-01-16 13:00:00,5.37,0.0,22520.0,10.66
2025-01-16 14:00:00,5.17,0.0,26100.0,9.45
2025-01-16 15:00:00,4.77,0.0,28200.0,7.07
2025-01-16 16:00:00,4.57,0.0,29140.0,6.52
2025-01-16 17:00:00,3.92,0.0,22920.0,4.33
2025-01-16 18:00:00,4.17,0.0,23220.0,4.69
2025-01-16 19:00:00,3.82,0.0,21940.0,4.32
2025-01-16 20:00:00,3.72,0.0,21320.0,2.9
2025-01-16 21:00:00,4.07,0.0,22900.0,4.8
2025-01-16 22:00:00,3.87,0.0,21200.0,1.84
2025-01-16 23:00:00,3.62,0.0,20240.0,1.48
2025-01-17 00:00:00,4.42,0.0,27940.0,2.6
2025-01-17 01:00:00,3.67,0.0,14700.0,3.56
2025-01-17 02:00:00,3.02,0.0,6980.0,5.24
2025-01-17 03:00:00,1.57,0.0,4180.0,3.6
2025-01-17 04:00:00,0.77,0.0,820.0,3.98
2025-01-17 05:00:00,0.22,0.0,360.0,3.96
2025-01-17 06:00:00,0.12,0.0,260.0,4.07
2025-01-17 07:00:00,-0.33,0.0,240.0,3.89
2025-01-17 08:00:00,-0.63,0.0,140.0,3.67
2025-01-17 09:00:00,0.07,0.0,80.0,4.33
2025-01-17 10:00:00,0.32,0.0,120.0,4.9
2025-01-17 11:00:00,0.47,0.0,200.0,5.9
2025-01-17 12:00:00,0.92,0.0,480.0,6.12
2025-01-17 13:00:00,1.22,0.0,1840.0,5.62
2025-01-17 14:00:00,1.47,0.0,5200.0,6.12
2025-01-17 15:00:00,0.87,0.0,580.0,5.9
2025-01-17 16:00:00,1.22,0.0,3480.0,4.74
2025-01-17 17:00:00,1.07,0.0,2380.0,4.33
2025-01-17 18:00:00,0.62,0.0,1440.0,5.09
2025-01-17 19:00:00,0.57,0.0,940.0,5.15
2025-01-17 20:00:00,0.47,0.0,700.0,5.41
2025-01-17 21:00:00,0.12,0.0,700.0,5.01
2025-01-17 22:00:00,0.02,0.0,1140.0,4.9
2025-01-17 23:00:00,0.17,0.0,3180.0,5.24
2025-01-18 00:00:00,0.17,0.0,2060.0,5.69
2025-01-18 01:00:00,0.17,0.0,2840.0,5.86
2025-01-18 02:00:00,0.27,0.0,3440.0,5.09
2025-01-18 03:00:00,0.37,0.0,4040.0,5.15
2025-01-18 04:00:00,0.47,0.0,4940.0,5.76
2025-01-18 05:00:00,0.52,0.0,6420.0,6.85
2025-01-18 06:00:00,0.27,0.0,4800.0,6.21
2025-01-18 07:00:00,0.42,0.0,6580.0,4.45
2025-01-18 08:00:00,0.52,0.0,8420.0,5.69
2025-01-18 09:00:00,0.62,0.0,7940.0,8.35
2025-01-18 10:00:00,0.97,0.0,13000.0,7.29
2025-01-18 11:00:00,1.52,0.0,15640.0,7.09
2025-01-18 12:00:00,1.97,0.0,18540.0,6.64
2025-01-18 13:00:00,2.22,0.0,22680.0,6.49
2025-01-18 14:00:00,2.57,0.0,25760.0,5.99
2025-01-18 15:00:00,2.12,0.0,27600.0,8.7
2025-01-18 16:00:00,1.97,0.0,22600.0,7.49
2025-01-18 17:00:00,1.77,0.0,24560.0,8.44
2025-01-18 18:00:00,1.57,0.0,28060.0,8.53
2025-01-18 19:00:00,1.22,0.0,22720.0,9.18
2025-01-18 20:00:00,0.82,0.0,18280.0,6.7
2025-01-18 21:00:00,0.82,0.0,18260.0,5.69
2025-01-18 22:00:00,0.57,0.0,15560.0,1.8
2025-01-18 23:00:00,0.27,0.0,13520.0,2.81
2025-01-19 00:00:00,-0.08,0.0,14040.0,2.9
2025-01-19 01:00:00,-0.18,0.0,12940.0,1.61
2025-01-19 02:00:00,-0.23,0.0,13220.0,0.8
2025-01-19 03:00:00,-0.23,0.0,12900.0,2.19
2025-01-19 04:00:00,-0.53,0.0,8060.0,2.55
2025-01-19 05:00:00,-0.58,0.0,5840.0,2.55
2025-01-19 06:00:00,-0.68,0.0,3840.0,2.41
2025-01-19 07:00:00,-0.68,0.0,3360.0,3.6
2025-01-19 08:00:00,-0.83,0.0,3120.0,3.83
2025-01-19 09:00:00,-0.13,0.0,2140.0,2.19
2025-01-19 10:00:00,0.52,0.0,9280.0,4.35
2025-01-19 11:00:00,0.92,0.0,13480.0,4.61
2025-01-19 12:00:00,1.32,0.0,14020.0,3.22
2025-01-19 13:00:00,1.72,0.0,19540.0,3.22
2025-01-19 14:00:00,1.82,0.0,19340.0,3.62
2025-01-19 15:00:00,1.07,0.0,12060.0,5.99
2025-01-19 16:00:00,0.67,0.0,9340.0,6.49
2025-01-19 17:00:00,0.52,0.0,9300.0,5.32
2025-01-19 18:00:00,0.57,0.0,15340.0,2.16
2025-01-19 19:00:00,0.52,0.0,14420.0,1.94
2025-01-19 20:00:00,0.47,0.0,12940.0,2.6
2025-01-19 21:00:00,0.32,0.0,18120.0,2.41
2025-01-19 22:00:00,0.17,0.0,16000.0,2.28
2025-01-19 23:00:00,-0.03,0.0,11000.0,3.6
2025-01-20 00:00:00,0.07,0.0,9080.0,3.76
2025-01-20 01:00:00,-0.13,0.0,8080.0,4.1
2025-01-20 02:00:00,-0.33,0.0,8900.0,4.33
2025-01-20 03:00:00,-0.38,0.0,6780.0,4.69
2025-01-20 04:00:00,-0.48,0.0,7460.0,4.32
2025-01-20 05:00:00,-0.68,0.0,5320.0,4.2
2025-01-20 06:00:00,-0.43,0.0,4540.0,3.55
2025-01-20 07:00:00,-0.53,0.0,3780.0,5.05
2025-01-20 08:00:00,-0.83,0.0,1380.0,5.4
2025-01-20 09:00:00,-1.33,0.0,420.0,3.4
2025-01-20 10:00:00,-1.28,0.0,360.0,3.08
2025-01-20 11:00:00,-0.53,0.0,5160.0,1.84
2025-01-20 12:00:00,0.52,0.0,13380.0,5.01
2025-01-20 13:00:00,0.57,0.0,11080.0,3.98
2025-01-20 14:00:00,0.87,0.0,14740.0,6.11
2025-01-20 15:00:00,0.32,0.0,7540.0,6.19
2025-01-20 16:00:00,0.17,0.0,7620.0,5.69
2025-01-20 17:00:00,-0.18,0.0,5240.0,3.83
2025-01-20 18:00:00,-0.78,0.0,1740.0,4.61
2025-01-20 19:00:00,-0.73,0.0,2000.0,3.08
2025-01-20 20:00:00,-0.73,0.0,1500.0,4.33
2025-01-20 21:00:00,-0.88,0.0,2060.0,2.81
2025-01-20 22:00:00,-0.98,0.0,1340.0,2.41
2025-01-20 23:00:00,-0.98,0.0,1400.0,1.44
